,type,gene,strand,start,end,gene gc%,locus_tag
384,rRNA,['rrnI-23S'],1,162609,165535,53.896103896103895,BSU_rRNA_14
385,gene,['rrnI-5S'],1,165590,165707,58.119658119658126,BSU_rRNA_15
386,rRNA,['rrnI-5S'],1,165590,165707,58.119658119658126,BSU_rRNA_15
388,tRNA,['trnI-Asn'],1,165753,165825,55.55555555555556,BSU_tRNA_23
387,gene,['trnI-Asn'],1,165753,165825,55.55555555555556,BSU_tRNA_23
389,gene,['trnI-Thr'],1,165829,165902,56.16438356164384,BSU_tRNA_24
390,tRNA,['trnI-Thr'],1,165829,165902,56.16438356164384,BSU_tRNA_24
391,gene,['trnI-Gly'],1,165958,166033,60.0,BSU_tRNA_25
392,tRNA,['trnI-Gly'],1,165958,166033,60.0,BSU_tRNA_25
393,gene,['trnI-Arg'],1,166063,166140,57.14285714285714,BSU_tRNA_26
394,tRNA,['trnI-Arg'],1,166063,166140,57.14285714285714,BSU_tRNA_26
395,gene,['trnI-Pro'],1,166167,166244,57.14285714285714,BSU_tRNA_27
396,tRNA,['trnI-Pro'],1,166167,166244,57.14285714285714,BSU_tRNA_27
397,gene,['trnI-Ala'],1,166252,166328,65.78947368421053,BSU_tRNA_28
398,tRNA,['trnI-Ala'],1,166252,166328,65.78947368421053,BSU_tRNA_28
399,gene,['rrnH-16S'],1,166499,168053,55.01930501930502,BSU_rRNA_16
400,rRNA,['rrnH-16S'],1,166499,168053,55.01930501930502,BSU_rRNA_16
401,gene,['rrnH-23S'],1,168217,171141,53.83036935704515,BSU_rRNA_29
402,rRNA,['rrnH-23S'],1,168217,171141,53.83036935704515,BSU_rRNA_29
404,rRNA,['rrnH-5S'],1,171196,171314,57.6271186440678,BSU_rRNA_24
403,gene,['rrnH-5S'],1,171196,171314,57.6271186440678,BSU_rRNA_24
405,gene,['rrnG-16S'],1,171497,173049,54.76804123711341,BSU_rRNA_25
406,rRNA,['rrnG-16S'],1,171497,173049,54.76804123711341,BSU_rRNA_25
407,gene,['rrnG-23S'],1,173213,176141,53.85928961748634,BSU_rRNA_27
408,rRNA,['rrnG-23S'],1,173213,176141,53.85928961748634,BSU_rRNA_27
409,gene,['rrnG-5S'],1,176196,176315,57.98319327731093,BSU_rRNA_28
410,rRNA,['rrnG-5S'],1,176196,176315,57.98319327731093,BSU_rRNA_28
412,CDS,['ybaR'],1,177082,178519,42.936673625608904,BSU_01580
411,gene,['ybaR'],1,177082,178519,42.936673625608904,BSU_01580
413,gene,['ybaS'],1,178664,179585,44.62540716612378,BSU_01590
414,CDS,['ybaS'],1,178664,179585,44.62540716612378,BSU_01590
415,gene,['eesA'],-1,179594,180347,46.480743691899065,BSU_01600
416,CDS,['eesA'],-1,179594,180347,46.480743691899065,BSU_01600
417,gene,['feuC'],-1,180343,181354,47.18100890207715,BSU_01610
418,CDS,['feuC'],-1,180343,181354,47.18100890207715,BSU_01610
419,gene,['feuB'],-1,181346,182351,45.27363184079602,BSU_01620
420,CDS,['feuB'],-1,181346,182351,45.27363184079602,BSU_01620
422,CDS,['feuA'],-1,182369,183323,40.88050314465409,BSU_01630
421,gene,['feuA'],-1,182369,183323,40.88050314465409,BSU_01630
424,CDS,['btr'],-1,183413,185003,42.57861635220126,BSU_01640
423,gene,['btr'],-1,183413,185003,42.57861635220126,BSU_01640
425,gene,['ybbC'],-1,185193,186438,43.93574297188755,BSU_01650
426,CDS,['ybbC'],-1,185193,186438,43.93574297188755,BSU_01650
427,gene,['nagZ'],-1,186451,188380,45.308449974079835,BSU_01660
428,CDS,['nagZ'],-1,186451,188380,45.308449974079835,BSU_01660
429,gene,['amiE'],-1,188407,189733,44.871794871794876,BSU_01670
430,CDS,['amiE'],-1,188407,189733,44.871794871794876,BSU_01670
431,gene,['murP'],-1,189789,191157,47.368421052631575,BSU_01680
432,CDS,['murP'],-1,189789,191157,47.368421052631575,BSU_01680
433,gene,['murR'],-1,191182,192034,47.53521126760563,BSU_01690
434,CDS,['murR'],-1,191182,192034,47.53521126760563,BSU_01690
435,gene,['murQ'],-1,192050,192965,47.759562841530055,BSU_01700
436,CDS,['murQ'],-1,192050,192965,47.759562841530055,BSU_01700
437,gene,['ybbJ'],-1,193074,193557,45.54865424430642,BSU_01710
438,CDS,['ybbJ'],-1,193074,193557,45.54865424430642,BSU_01710
439,gene,['ybbK'],-1,193569,194025,47.58771929824561,BSU_01720
440,CDS,['ybbK'],-1,193569,194025,47.58771929824561,BSU_01720
442,tRNA,['trnSL-Glu2'],1,194204,194279,61.33333333333333,BSU_tRNA_75
441,gene,['trnSL-Glu2'],1,194204,194279,61.33333333333333,BSU_tRNA_75
443,gene,['trnSL-Val1'],1,194282,194358,60.526315789473685,BSU_tRNA_78
444,tRNA,['trnSL-Val1'],1,194282,194358,60.526315789473685,BSU_tRNA_78
445,gene,['trnSL-Thr1'],1,194362,194435,52.054794520547944,BSU_tRNA_76
446,tRNA,['trnSL-Thr1'],1,194362,194435,52.054794520547944,BSU_tRNA_76
447,gene,['trnSL-Tyr1'],1,194457,194542,62.35294117647059,BSU_tRNA_77
448,tRNA,['trnSL-Tyr1'],1,194457,194542,62.35294117647059,BSU_tRNA_77
450,tRNA,['trnSL-Gln2'],1,194546,194621,54.666666666666664,BSU_tRNA_74
449,gene,['trnSL-Gln2'],1,194546,194621,54.666666666666664,BSU_tRNA_74
451,gene,['sigW'],1,194848,195412,40.60283687943262,BSU_01730
452,CDS,['sigW'],1,194848,195412,40.60283687943262,BSU_01730
453,gene,['rsiW'],1,195425,196052,44.97607655502392,BSU_01740
454,CDS,['rsiW'],1,195425,196052,44.97607655502392,BSU_01740
455,gene,['cdaA'],1,196212,197034,46.47201946472019,BSU_01750
456,CDS,['cdaA'],1,196212,197034,46.47201946472019,BSU_01750
458,CDS,['cdaR'],1,197026,198478,42.4931129476584,BSU_01760
457,gene,['cdaR'],1,197026,198478,42.4931129476584,BSU_01760
460,CDS,['glmM'],1,198496,199843,47.58723088344469,BSU_01770
459,gene,['glmM'],1,198496,199843,47.58723088344469,BSU_01770
461,gene,['glmSA'],1,200016,200187,48.53801169590643,BSU_misc_RNA_5
462,misc_RNA,['glmSA'],1,200016,200187,48.53801169590643,BSU_misc_RNA_5
463,gene,['glmS'],1,200276,202079,47.032723239046035,BSU_01780
464,CDS,['glmS'],1,200276,202079,47.032723239046035,BSU_01780
465,gene,['ybbU'],1,202125,202266,39.00709219858156,BSU_01790
466,CDS,['ybbU'],1,202125,202266,39.00709219858156,BSU_01790
467,gene,['alkA'],-1,202546,203458,36.95175438596491,BSU_01800
468,CDS,['alkA'],-1,202546,203458,36.95175438596491,BSU_01800
470,CDS,['adaA'],1,203728,204364,35.37735849056604,BSU_01810
469,gene,['adaA'],1,203728,204364,35.37735849056604,BSU_01810
471,gene,['adaB'],1,204350,204890,41.66666666666667,BSU_01820
472,CDS,['adaB'],1,204350,204890,41.66666666666667,BSU_01820
473,gene,['ndhF'],1,205408,206926,41.23847167325428,BSU_01830
474,CDS,['ndhF'],1,205408,206926,41.23847167325428,BSU_01830
475,gene,['ybcC'],1,206940,209556,42.2782874617737,BSU_01845
476,CDS,['ybcC'],1,206940,209556,42.2782874617737,BSU_01845
478,CDS,['ybcF'],1,209632,210160,36.17424242424242,BSU_01860
477,gene,['ybcF'],1,209632,210160,36.17424242424242,BSU_01860
479,gene,['ybcH'],1,210223,210514,30.584192439862544,BSU_01870
480,CDS,['ybcH'],1,210223,210514,30.584192439862544,BSU_01870
481,gene,['ybcI'],1,210571,210946,35.733333333333334,BSU_01880
482,CDS,['ybcI'],1,210571,210946,35.733333333333334,BSU_01880
483,gene,['ybzH'],1,211428,211731,39.273927392739274,BSU_01889
484,CDS,['ybzH'],1,211428,211731,39.273927392739274,BSU_01889
485,gene,['ybcL'],1,211858,213031,44.41602728047741,BSU_01890
486,CDS,['ybcL'],1,211858,213031,44.41602728047741,BSU_01890
487,gene,['ybcM'],1,213154,213469,47.3015873015873,BSU_01900
488,CDS,['ybcM'],1,213154,213469,47.3015873015873,BSU_01900
489,gene,['skfA'],1,213940,214108,44.642857142857146,BSU_01910
490,CDS,['skfA'],1,213940,214108,44.642857142857146,BSU_01910
491,gene,['skfB'],1,214174,215407,39.253852392538526,BSU_01920
492,CDS,['skfB'],1,214174,215407,39.253852392538526,BSU_01920
494,CDS,['skfC'],1,215403,216894,37.42454728370221,BSU_01935
493,gene,['skfC'],1,215403,216894,37.42454728370221,BSU_01935
495,gene,['skfE'],1,216912,217632,41.80555555555556,BSU_01950
496,CDS,['skfE'],1,216912,217632,41.80555555555556,BSU_01950
497,gene,['skfF'],1,217696,219040,37.57440476190476,BSU_01960
498,CDS,['skfF'],1,217696,219040,37.57440476190476,BSU_01960
499,gene,['skfG'],1,219086,219602,41.66666666666667,BSU_01970
500,CDS,['skfG'],1,219086,219602,41.66666666666667,BSU_01970
501,gene,['skfH'],1,219606,220032,37.32394366197183,BSU_01980
502,CDS,['skfH'],1,219606,220032,37.32394366197183,BSU_01980
503,gene,['ybdG'],1,220278,221256,40.49079754601227,BSU_01990
504,CDS,['ybdG'],1,220278,221256,40.49079754601227,BSU_01990
505,gene,['ybdJ'],1,221257,221929,39.88095238095239,BSU_02000
506,CDS,['ybdJ'],1,221257,221929,39.88095238095239,BSU_02000
507,gene,['ybdK'],1,221949,222912,39.46002076843199,BSU_02010
508,CDS,['ybdK'],1,221949,222912,39.46002076843199,BSU_02010
510,CDS,['ybzI'],1,222970,223234,45.45454545454545,BSU_02019
509,gene,['ybzI'],1,222970,223234,45.45454545454545,BSU_02019
511,gene,['ybdM'],-1,223218,223989,41.76394293125811,BSU_02030
512,CDS,['ybdM'],-1,223218,223989,41.76394293125811,BSU_02030
513,gene,['ybdN'],-1,224074,224932,40.909090909090914,BSU_02040
514,CDS,['ybdN'],-1,224074,224932,40.909090909090914,BSU_02040
515,gene,['ybdO'],1,225063,226248,43.12236286919831,BSU_02050
516,CDS,['ybdO'],1,225063,226248,43.12236286919831,BSU_02050
518,CDS,['ybxG'],1,226565,227954,45.932325413966886,BSU_02060
517,gene,['ybxG'],1,226565,227954,45.932325413966886,BSU_02060
519,gene,['csgA'],1,228065,228314,36.54618473895582,BSU_02070
520,CDS,['csgA'],1,228065,228314,36.54618473895582,BSU_02070
521,gene,['ybxH'],1,228330,228522,40.10416666666667,BSU_02080
522,CDS,['ybxH'],1,228330,228522,40.10416666666667,BSU_02080
523,gene,['ybxI'],-1,228548,229352,44.90049751243781,BSU_02090
524,CDS,['ybxI'],-1,228548,229352,44.90049751243781,BSU_02090
525,gene,['cypC'],1,229524,230778,48.5645933014354,BSU_02100
526,CDS,['cypC'],1,229524,230778,48.5645933014354,BSU_02100
528,CDS,['ybyB'],-1,230818,231079,42.1455938697318,BSU_02110
527,gene,['ybyB'],-1,230818,231079,42.1455938697318,BSU_02110
529,gene,['ybeC'],1,231347,232967,45.49382716049383,BSU_02120
530,CDS,['ybeC'],1,231347,232967,45.49382716049383,BSU_02120
531,gene,['glpQA'],-1,233013,233895,45.46485260770975,BSU_02130
532,CDS,['glpQA'],-1,233013,233895,45.46485260770975,BSU_02130
533,gene,['glpT'],-1,233993,235328,46.441947565543074,BSU_02140
534,CDS,['glpT'],-1,233993,235328,46.441947565543074,BSU_02140
536,CDS,['ybeF'],1,235624,235873,36.54618473895582,BSU_02150
535,gene,['ybeF'],1,235624,235873,36.54618473895582,BSU_02150
537,gene,['ybfA'],1,235964,236882,44.226579520697165,BSU_02160
538,CDS,['ybfA'],1,235964,236882,44.226579520697165,BSU_02160
539,gene,['ybfB'],1,236878,238129,50.83932853717026,BSU_02170
540,CDS,['ybfB'],1,236878,238129,50.83932853717026,BSU_02170
541,gene,['ybfEc'],-1,238163,238448,32.98245614035088,BSU_02180
542,misc_feature,['ybfEc'],-1,238163,238448,32.98245614035088,BSU_02180
543,gene,['ybfEn'],-1,238353,238476,30.89430894308943,BSU_02181
544,misc_feature,['ybfEn'],-1,238353,238476,30.89430894308943,BSU_02181
546,CDS,['ybfF'],-1,238643,239555,29.166666666666668,BSU_02190
545,gene,['ybfF'],-1,238643,239555,29.166666666666668,BSU_02190
547,gene,['ybfG'],-1,239643,241842,41.92814915870851,BSU_02200
548,CDS,['ybfG'],-1,239643,241842,41.92814915870851,BSU_02200
549,gene,['ybfH'],-1,241916,242837,44.51682953311617,BSU_02210
550,CDS,['ybfH'],-1,241916,242837,44.51682953311617,BSU_02210
551,gene,['ybfI'],-1,242833,243661,43.84057971014493,BSU_02220
552,CDS,['ybfI'],-1,242833,243661,43.84057971014493,BSU_02220
553,gene,['purT'],1,243891,245046,49.17748917748918,BSU_02230
554,CDS,['purT'],1,243891,245046,49.17748917748918,BSU_02230
555,gene,['mpr'],1,245189,246131,46.602972399150744,BSU_02240
556,CDS,['mpr'],1,245189,246131,46.602972399150744,BSU_02240
557,gene,['ybfJ'],1,246093,246492,42.606516290726816,BSU_02250
558,CDS,['ybfJ'],1,246093,246492,42.606516290726816,BSU_02250
559,gene,['cesB'],1,246657,247548,47.586980920314254,BSU_02260
560,CDS,['cesB'],1,246657,247548,47.586980920314254,BSU_02260
561,gene,['pssA'],1,247743,248277,44.19475655430712,BSU_02270
562,CDS,['pssA'],1,247743,248277,44.19475655430712,BSU_02270
563,gene,['ybfM'],1,248267,248756,40.49079754601227,BSU_02280
564,CDS,['ybfM'],1,248267,248756,40.49079754601227,BSU_02280
566,CDS,['psd'],1,248748,249540,46.717171717171716,BSU_02290
565,gene,['psd'],1,248748,249540,46.717171717171716,BSU_02290
567,gene,['ybfN'],1,249594,249873,44.44444444444444,BSU_02300
568,CDS,['ybfN'],1,249594,249873,44.44444444444444,BSU_02300
569,gene,['ybfO'],1,249978,251319,43.17673378076063,BSU_02310
570,CDS,['ybfO'],1,249978,251319,43.17673378076063,BSU_02310
571,gene,['ybfP'],1,251426,252314,39.63963963963964,BSU_02320
572,CDS,['ybfP'],1,251426,252314,39.63963963963964,BSU_02320
573,gene,['ybfQ'],1,252513,253482,44.169246646026835,BSU_02330
574,CDS,['ybfQ'],1,252513,253482,44.169246646026835,BSU_02330
575,gene,['gltP'],-1,253517,254762,45.622489959839356,BSU_02340
576,CDS,['gltP'],-1,253517,254762,45.622489959839356,BSU_02340
577,gene,['gamP'],-1,254906,256802,48.52320675105485,BSU_02350
578,CDS,['gamP'],-1,254906,256802,48.52320675105485,BSU_02350
579,gene,['gamA'],-1,256822,257572,44.93333333333333,BSU_02360
580,CDS,['gamA'],-1,256822,257572,44.93333333333333,BSU_02360
582,CDS,['gamR'],1,257790,258498,43.64406779661017,BSU_02370
581,gene,['gamR'],1,257790,258498,43.64406779661017,BSU_02370
583,gene,['ybgB'],1,258531,258807,44.565217391304344,BSU_02380
584,CDS,['ybgB'],1,258531,258807,44.565217391304344,BSU_02380
585,gene,['ilvE'],1,259015,260086,48.27264239028945,BSU_02390
586,CDS,['ilvE'],1,259015,260086,48.27264239028945,BSU_02390
587,gene,['ybgF'],-1,260122,261535,49.044585987261144,BSU_02400
588,CDS,['ybgF'],-1,260122,261535,49.044585987261144,BSU_02400
590,CDS,['ybgG'],-1,261655,262603,50.527426160337555,BSU_02410
589,gene,['ybgG'],-1,261655,262603,50.527426160337555,BSU_02410
591,gene,['glnT'],-1,262731,264168,46.83368128044537,BSU_02420
592,CDS,['glnT'],-1,262731,264168,46.83368128044537,BSU_02420
593,gene,['glsA'],-1,264190,265174,49.390243902439025,BSU_02430
594,CDS,['glsA'],-1,264190,265174,49.390243902439025,BSU_02430
595,gene,['glnJ'],1,265475,266708,45.33657745336577,BSU_02440
596,CDS,['glnJ'],1,265475,266708,45.33657745336577,BSU_02440
597,gene,['glnL'],1,266718,267663,46.666666666666664,BSU_02450
598,CDS,['glnL'],1,266718,267663,46.666666666666664,BSU_02450
600,CDS,['kdgD'],1,267889,268816,48.43581445523193,BSU_02460
599,gene,['kdgD'],1,267889,268816,48.43581445523193,BSU_02460
601,gene,['gucD'],1,268845,270312,51.32924335378323,BSU_02470
602,CDS,['gucD'],1,268845,270312,51.32924335378323,BSU_02470
603,gene,['gudP'],1,270395,271763,49.41520467836257,BSU_02480
604,CDS,['gudP'],1,270395,271763,49.41520467836257,BSU_02480
605,gene,['gudD'],1,271799,273167,52.48538011695907,BSU_02490
606,CDS,['gudD'],1,271799,273167,52.48538011695907,BSU_02490
608,CDS,['garR'],1,273236,273938,45.72649572649573,BSU_02500
607,gene,['garR'],1,273236,273938,45.72649572649573,BSU_02500
609,gene,['garD'],1,274028,275561,52.772341813437706,BSU_02510
610,CDS,['garD'],1,274028,275561,52.772341813437706,BSU_02510
611,gene,['ycbJ'],1,275837,276758,47.77415852334419,BSU_02520
612,CDS,['ycbJ'],1,275837,276758,47.77415852334419,BSU_02520
613,gene,['tboW'],1,276814,277062,50.0,BSU_misc_RNA_6
614,misc_RNA,['tboW'],1,276814,277062,50.0,BSU_misc_RNA_6
615,gene,['rtpA'],1,277159,277321,43.82716049382716,BSU_02530
616,CDS,['rtpA'],1,277159,277321,43.82716049382716,BSU_02530
618,CDS,['ycbK'],1,277341,278280,47.6038338658147,BSU_02540
617,gene,['ycbK'],1,277341,278280,47.6038338658147,BSU_02540
619,gene,['ycbL'],1,278376,279057,45.22760646108664,BSU_02550
620,CDS,['ycbL'],1,278376,279057,45.22760646108664,BSU_02550
621,gene,['ycbM'],1,279058,279994,46.47435897435898,BSU_02560
622,CDS,['ycbM'],1,279058,279994,46.47435897435898,BSU_02560
623,gene,['ycbN'],1,280085,281009,44.37229437229438,BSU_02570
624,CDS,['ycbN'],1,280085,281009,44.37229437229438,BSU_02570
625,gene,['ycbO'],1,281027,281714,45.414847161572055,BSU_02580
626,CDS,['ycbO'],1,281027,281714,45.414847161572055,BSU_02580
627,gene,,-1,281674,281809,46.666666666666664,BSU_02585
628,CDS,,-1,281674,281809,46.666666666666664,BSU_02585
629,gene,['ycbP'],-1,281768,282155,42.89405684754522,BSU_02590
630,CDS,['ycbP'],-1,281768,282155,42.89405684754522,BSU_02590
631,gene,['cwlJ'],1,282468,282897,52.21445221445221,BSU_02600
632,CDS,['cwlJ'],1,282468,282897,52.21445221445221,BSU_02600
633,gene,['ycbR'],1,283002,283734,42.349726775956285,BSU_02610
634,CDS,['ycbR'],1,283002,283734,42.349726775956285,BSU_02610
636,CDS,['yczK'],1,283815,283992,44.632768361581924,BSU_02619
635,gene,['yczK'],1,283815,283992,44.632768361581924,BSU_02619
637,gene,['phoD'],1,284010,285762,48.68721461187215,BSU_02620
638,CDS,['phoD'],1,284010,285762,48.68721461187215,BSU_02620
639,gene,['tatAD'],1,285774,285987,48.82629107981221,BSU_02630
640,CDS,['tatAD'],1,285774,285987,48.82629107981221,BSU_02630
641,gene,['tatCD'],1,286047,286776,47.325102880658434,BSU_02640
642,CDS,['tatCD'],1,286047,286776,47.325102880658434,BSU_02640
644,CDS,['pcp'],-1,286772,287420,50.0,BSU_02650
643,gene,['pcp'],-1,286772,287420,50.0,BSU_02650
645,gene,['ycbU'],1,287498,288611,49.685534591194966,BSU_02660
646,CDS,['ycbU'],1,287498,288611,49.685534591194966,BSU_02660
647,gene,['lmrB'],-1,288652,290092,47.36111111111111,BSU_02670
648,CDS,['lmrB'],-1,288652,290092,47.36111111111111,BSU_02670
649,gene,['lmrA'],-1,290131,290698,51.14638447971781,BSU_02680
650,CDS,['lmrA'],-1,290131,290698,51.14638447971781,BSU_02680
652,CDS,['ansZ'],1,290914,292042,44.59219858156028,BSU_02690
651,gene,['ansZ'],1,290914,292042,44.59219858156028,BSU_02690
654,CDS,['estA'],1,292204,292843,45.07042253521127,BSU_02700
653,gene,['estA'],1,292204,292843,45.07042253521127,BSU_02700
655,gene,['yczC'],-1,292880,293264,47.13541666666667,BSU_02710
656,CDS,['yczC'],-1,292880,293264,47.13541666666667,BSU_02710
657,gene,['yccF'],1,293498,294575,46.61095636025998,BSU_02720
658,CDS,['yccF'],1,293498,294575,46.61095636025998,BSU_02720
659,gene,['natK'],-1,294614,295571,47.23092998955068,BSU_02730
660,CDS,['natK'],-1,294614,295571,47.23092998955068,BSU_02730
661,gene,['natR'],-1,295583,296285,43.01994301994302,BSU_02740
662,CDS,['natR'],-1,295583,296285,43.01994301994302,BSU_02740
664,CDS,['natA'],1,296428,297169,47.09851551956815,BSU_02750
663,gene,['natA'],1,296428,297169,47.09851551956815,BSU_02750
665,gene,['natB'],1,297169,298330,44.875107665805345,BSU_02760
666,CDS,['natB'],1,297169,298330,44.875107665805345,BSU_02760
667,gene,['yccK'],1,298465,299398,46.30225080385852,BSU_02770
668,CDS,['yccK'],1,298465,299398,46.30225080385852,BSU_02770
669,gene,['ycdA'],-1,299437,300502,39.906103286384976,BSU_02780
670,CDS,['ycdA'],-1,299437,300502,39.906103286384976,BSU_02780
672,CDS,,-1,300524,300656,37.878787878787875,BSU_02785
671,gene,,-1,300524,300656,37.878787878787875,BSU_02785
673,gene,['ycdB'],1,300829,302248,47.639182522903454,BSU_02790
674,CDS,['ycdB'],1,300829,302248,47.639182522903454,BSU_02790
675,gene,['ycdC'],1,302434,303796,45.521292217327456,BSU_02800
676,CDS,['ycdC'],1,302434,303796,45.521292217327456,BSU_02800
677,gene,['cwlK'],-1,303803,304307,42.65873015873016,BSU_02810
678,CDS,['cwlK'],-1,303803,304307,42.65873015873016,BSU_02810
679,gene,['rapJ'],1,304429,305551,43.404634581105164,BSU_02820
680,CDS,['rapJ'],1,304429,305551,43.404634581105164,BSU_02820
681,gene,['ycdF'],1,305657,306434,47.74774774774775,BSU_02830
682,CDS,['ycdF'],1,305657,306434,47.74774774774775,BSU_02830
683,gene,['ycdG'],1,306458,308144,45.90747330960854,BSU_02840
684,CDS,['ycdG'],1,306458,308144,45.90747330960854,BSU_02840
685,gene,['znuA'],1,308331,309291,42.291666666666664,BSU_02850
686,CDS,['znuA'],1,308331,309291,42.291666666666664,BSU_02850
688,CDS,['znuC'],1,309346,310042,44.10919540229885,BSU_02860
687,gene,['znuC'],1,309346,310042,44.10919540229885,BSU_02860
689,gene,['znuB'],1,309999,310842,45.55160142348754,BSU_02870
690,CDS,['znuB'],1,309999,310842,45.55160142348754,BSU_02870
691,gene,['yceB'],-1,310879,311875,49.79919678714859,BSU_02880
692,CDS,['yceB'],-1,310879,311875,49.79919678714859,BSU_02880
693,gene,['yceC'],1,312158,312758,45.5,BSU_02890
694,CDS,['yceC'],1,312158,312758,45.5,BSU_02890
696,CDS,['yceD'],1,312779,313361,45.876288659793815,BSU_02900
695,gene,['yceD'],1,312779,313361,45.876288659793815,BSU_02900
697,gene,['yceE'],1,313395,313974,47.66839378238342,BSU_02910
698,CDS,['yceE'],1,313395,313974,47.66839378238342,BSU_02910
699,gene,['yceF'],1,314024,314798,44.44444444444444,BSU_02920
700,CDS,['yceF'],1,314024,314798,44.44444444444444,BSU_02920
701,gene,['yceG'],1,314882,316496,45.353159851301115,BSU_02930
702,CDS,['yceG'],1,314882,316496,45.353159851301115,BSU_02930
703,gene,['yceH'],1,316511,317603,45.78754578754579,BSU_02940
704,CDS,['yceH'],1,316511,317603,45.78754578754579,BSU_02940
706,CDS,['niaP'],1,317724,318927,49.79218620116376,BSU_02950
705,gene,['niaP'],1,317724,318927,49.79218620116376,BSU_02950
708,CDS,['yceJ'],-1,319179,320352,48.59335038363171,BSU_02960
707,gene,['yceJ'],-1,319179,320352,48.59335038363171,BSU_02960
709,gene,['yceK'],-1,320420,320723,41.584158415841586,BSU_02970
710,CDS,['yceK'],-1,320420,320723,41.584158415841586,BSU_02970
711,gene,['opuAA'],1,321012,322269,43.67541766109785,BSU_02980
712,CDS,['opuAA'],1,321012,322269,43.67541766109785,BSU_02980
713,gene,['opuAB'],1,322270,323119,45.936395759717314,BSU_02990
714,CDS,['opuAB'],1,322270,323119,45.936395759717314,BSU_02990
715,gene,['opuAC'],1,323118,324000,46.25850340136054,BSU_03000
716,CDS,['opuAC'],1,323118,324000,46.25850340136054,BSU_03000
718,CDS,['amhX'],-1,324037,325189,51.21527777777778,BSU_03010
717,gene,['amhX'],-1,324037,325189,51.21527777777778,BSU_03010
719,gene,['ycgA'],1,325338,326772,46.93165969316597,BSU_03020
720,CDS,['ycgA'],1,325338,326772,46.93165969316597,BSU_03020
721,gene,['ycgB'],1,326887,327469,42.439862542955325,BSU_03030
722,CDS,['ycgB'],1,326887,327469,42.439862542955325,BSU_03030
723,gene,['amyE'],1,327617,329597,44.54545454545455,BSU_03040
724,CDS,['amyE'],1,327617,329597,44.54545454545455,BSU_03040
726,CDS,['lctE'],1,329773,330739,44.927536231884055,BSU_03050
725,gene,['lctE'],1,329773,330739,44.927536231884055,BSU_03050
